centile,observations,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
0.75,70,1192.6175232539276,7920.77644760181,1708.631226199929,481954.5167160703
0.75,569,1388.8167489194552,10740.203854687103,1825.7669221387168,443250.4012548082
0.75,86,1092.88523266022,10198.296882805193,2136.189255371182,528812.1669132592
0.75,514,1558.1169834462717,7696.097319370265,2042.6489255294937,534330.1144301571
0.75,237,1235.7818815194728,7219.8763523945045,1755.3370228442443,502506.6823115718
0.75,154,1246.633883777855,7361.140400634088,1751.2805342034794,496343.2112850646
0.75,596,10969.551868506143,34402.803197033834,1788.1146107515187,537156.7810591791
0.75,784,1285.061141026285,8123.31530136564,1800.7686764874607,484476.56613912876
0.75,773,1209.8521982377265,6919.54845367116,1766.1322896508607,559800.6634796972
0.75,684,1092.9045729084196,7941.933979456202,1846.1078559476366,513953.04145699437
0.75,273,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,799,1208.5742611105588,7985.313665839311,1788.4368268221135,497099.2409208409
0.75,812,1416.110586149287,8472.78185044113,1830.48031285631,470223.2752851009
0.75,447,1438.1733694263849,6918.882449144122,1792.2263930456231,474147.81003845495
0.75,188,1235.210244644615,7161.760103978802,1756.0186012794115,504912.12746045867
0.75,355,1438.1733694263849,6918.882449144122,1792.2263930456231,474147.81003845495
0.75,178,1388.432807060226,8140.049639267577,2031.2778091373448,556695.8660602429
0.75,536,1557.120986566215,8295.52449578044,2045.2888209392022,517194.3440892773
0.75,399,1437.7788116236934,6839.697493951913,1792.6695706119222,475695.6446957175
0.75,50,1874.4453150320087,8147.4780606942795,1786.2667018246661,514004.7709615309
0.75,49,1857.3648642740504,7931.876850928853,1788.0006620472775,535892.1841417989
0.75,1012,1890.7800638348094,7996.354038574876,1319.6881782364403,449054.90154465666
0.75,104,1050.329369744104,10196.744992507638,2044.9195554307994,531028.9260605585
0.75,42,3545.0175320347003,20488.46879133887,1650.0785449393065,441325.03668005945
0.75,351,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,647,1413.6634594344878,10839.797662279921,2196.1285109594655,562872.2518589342
0.75,1040,1179.5427805360246,7794.530145624689,1804.0879025257332,516439.83678892406
0.75,175,1241.3705918880323,6931.15002475622,1751.263078312561,512841.5571997894
0.75,25,1678.9537336905037,6752.621239008289,1555.5053817935955,458624.2011066953
0.75,614,1158.4605783154798,8586.200501923782,1791.1413745052696,513190.1233105365
0.75,521,1558.1169834462717,7696.097319370265,2042.6489255294937,534330.1144301571
0.75,15,2437.4038858019126,6907.424537707134,1725.3740092052735,579363.9857018087
0.75,6,2324.5399620128505,7483.484092469788,1779.3062802356526,565823.6280156934
0.75,374,1474.300495604084,7297.828580642847,1792.7825936560212,463851.19489474647
0.75,289,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,454,1442.5890847544938,7060.441887698595,1790.7688146863466,471073.50482981553
0.75,840,1493.5033506592345,12584.609722270465,2130.701377480844,534445.8914290436
0.75,976,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,244,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,1066,1083.5018778407962,9771.314778687854,2052.3885685042655,573005.9445994444
0.75,774,1346.2508935549859,8950.842522063922,2053.0795104436647,599920.0935311737
0.75,105,860.8359588201978,8249.937833904365,1728.4826956137365,487577.1677854756
0.75,565,1278.5528575927178,7732.479606701568,1868.6065288562409,475965.739948441
0.75,1058,922.2297705227426,7952.792274200998,1790.2727540611502,527670.471731365
0.75,243,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,735,2312.5230774380934,17555.67052554871,1854.5580004435953,512951.33525502303
0.75,865,2170.7694388751356,9138.848288696756,1886.4532092308632,496341.1844310737
0.75,892,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,473,1446.7372238744097,7122.8654202721345,1790.3661130661003,469593.28311642364
0.75,391,1438.1733694263849,6918.882449144122,1792.2263930456231,474147.81003845495
0.75,724,2357.5832212682762,15532.812438081524,1681.610040317982,446443.37968539493
0.75,510,1439.753404825683,6992.332021171469,1791.4889762601374,472598.18417596514
0.75,287,1235.7818815194728,7219.8763523945045,1755.3370228442443,502506.6823115718
0.75,181,1391.9587284008117,7909.4476292334275,2031.3892805365967,568366.3727945583
0.75,444,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,247,1395.8679599990442,7778.612917177271,2031.0817755523126,575068.5841657552
0.75,827,1214.4539671279817,8011.335997982029,1788.786318765623,495522.3180941373
0.75,284,1235.210244644615,7161.760103978802,1756.0186012794115,504912.12746045867
0.75,305,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,466,1558.1169834462717,7696.097319370265,2042.6489255294937,534330.1144301571
0.75,711,1548.2475459219495,8606.527698472646,1692.5145178786433,461947.4305634387
0.75,834,1198.4372101183303,7922.542668044949,1788.2604403124192,500676.29149025655
0.75,591,2094.491846711107,13107.454937054752,2394.8352664082427,569189.2105762169
0.75,353,1561.2843641242503,7530.522976101263,2042.6890094816017,539710.9900502163
0.75,147,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,180,1245.8108045145254,6828.219205521554,1746.0654985116416,515581.4407169425
0.75,544,1443.0841721232377,6554.368881250927,1789.0189902019551,479956.6406290841
0.75,158,1395.8679599990442,7778.612917177271,2031.0817755523126,575068.5841657552
0.75,440,1438.5041965257892,6753.703724606145,1792.5065831503075,477209.1402489201
0.75,1017,1726.9372688276762,7906.488073142845,1401.6050828639375,462087.1627780348
0.75,535,1556.0801986012289,7854.354402728381,2042.3525927743822,529380.8436915217
0.75,499,1561.2843641242503,7530.522976101263,2042.6890094816017,539710.9900502163
0.75,607,5067.964138526981,21172.641923337575,1711.1819981220333,478304.268343709
0.75,677,1092.9045729084196,7941.933979456202,1846.1078559476366,513953.04145699437
0.75,103,961.9911191091168,8487.497272673541,1711.72676506063,468837.3390125829
0.75,320,1246.633883777855,7361.140400634088,1751.2805342034794,496343.2112850646
0.75,48,1899.1479975397683,8252.505189411826,1790.2505656875378,504692.86897169857
0.75,693,1279.2991328077583,10266.78291797968,2135.6025922257777,538853.283522238
0.75,89,855.7538159467255,8186.328422123265,1730.1498097415588,489605.7700303649
0.75,263,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,712,2811.120929195716,17940.794505157377,1675.4343728716335,442779.13081179024
0.75,796,1338.428637457952,8152.229516713575,1818.577593642953,478880.98125274165
0.75,330,773.7025050648319,9794.751113567407,1988.7060891607866,577363.9815087764
0.75,106,881.7227930670106,8381.776822289698,1723.3437593540302,482269.8381573543
0.75,755,3156.4541408310743,16935.22616485906,1642.9119589961374,462328.13148212415
0.75,1042,1189.0196048244634,7918.590834256116,1803.4919432563004,511544.52290282224
0.75,786,1217.8396408393048,8024.00137558952,1789.0474851803797,494714.5057085757
0.75,524,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,1018,1984.3841200082734,8094.310628960739,1298.7816306326313,442500.37121683697
0.75,922,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,265,1241.3705918880323,6931.15002475622,1751.263078312561,512841.5571997894
0.75,232,1235.210244644615,7161.760103978802,1756.0186012794115,504912.12746045867
0.75,605,5067.964138526981,21172.641923337575,1711.1819981220333,478304.268343709
0.75,932,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,226,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,382,1561.2843641242503,7530.522976101263,2042.6890094816017,539710.9900502163
0.75,364,1556.0801986012289,7854.354402728381,2042.3525927743822,529380.8436915217
0.75,953,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,914,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,533,1446.7372238744097,7122.8654202721345,1790.3661130661003,469593.28311642364
0.75,636,10969.551868506143,34402.803197033834,1788.1146107515187,537156.7810591791
0.75,4,2427.6844526242844,6950.814990174276,1730.3291550682266,578554.6217214271
0.75,954,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,972,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,426,1560.0081538914064,8428.932081367822,2049.399999663127,514001.2840545048
0.75,833,1191.2308533173523,7849.915351079634,1788.778201909891,504785.4632042389
0.75,961,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,83,1398.7790394019062,8815.324940081233,1728.2835804207402,445557.76528501976
0.75,222,1235.7818815194728,7219.8763523945045,1755.3370228442443,502506.6823115718
0.75,55,3398.7251704528485,14994.951097883271,1530.5188384562784,382549.72333133314
0.75,1062,944.0344085870245,8284.537503472082,1788.545524148614,513975.08161022584
0.75,793,1549.9264443151824,9674.511092446768,2408.593356784751,566011.4497575096
0.75,707,2059.1438480086276,13604.228342578841,1927.5566819485707,518686.9238754627
0.75,771,1445.1036814617837,6457.17944444031,1950.9106820720795,694077.3739238727
0.75,172,1395.8679599990442,7778.612917177271,2031.0817755523126,575068.5841657552
0.75,994,1405.5318058996813,8927.893556026624,1808.7232015581844,523042.0342775411
0.75,622,1746.4791144609972,9865.123235829575,1817.3551163102466,491976.3750454371
0.75,572,1458.0381433810526,7987.316251193784,1959.3206790739246,454354.8720463582
0.75,352,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,749,3999.955069808664,28533.403432930914,1688.9130182962654,504194.48022944346
0.75,554,1624.7315390546946,12677.03030734812,2103.309653913173,496675.80900714605
0.75,760,1187.4983089135767,7784.756682819621,1789.5779214363995,508643.5842908025
0.75,240,1235.210244644615,7161.760103978802,1756.0186012794115,504912.12746045867
0.75,28,5013.419262251479,27348.892701469285,1516.706940912601,402329.59238369466
0.75,368,1446.7372238744097,7122.8654202721345,1790.3661130661003,469593.28311642364
0.75,130,1391.9587284008117,7909.4476292334275,2031.3892805365967,568366.3727945583
0.75,575,1456.2505471393702,9129.408088646973,2147.627543839875,515393.1783109872
0.75,933,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,108,1690.9256160131977,9299.107732275228,2127.104151944076,547105.1130700031
0.75,207,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,1048,922.2645065182569,7768.087914735661,1790.5875336507456,536087.5221131796
0.75,576,1450.9701469688325,9027.485258469822,1879.5016479515125,446439.41433987604
0.75,197,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,627,1945.9497154086698,11863.35898241008,2507.4521247817156,569696.3846630369
0.75,658,1789.5562472191173,11117.465053310856,2541.766200358886,566416.6037834149
0.75,256,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,753,3512.1159181570006,20023.36745632682,1595.5810792490147,447250.07152418356
0.75,157,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,308,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,850,1133.190194996324,9218.761829404255,1748.9891288266836,505387.2266789301
0.75,336,911.3652128342598,10339.879673525333,2122.9256115479357,559230.4478661956
0.75,1056,1067.0050566253612,9261.162348679907,2031.9103944656922,592902.8999997706
0.75,971,1741.3868419305636,9426.145681849626,1989.6340219512585,575748.9542432693
0.75,20,2268.608720769544,7868.263376587177,1800.452764121167,553956.1756649143
0.75,260,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,873,2024.4423941109644,8104.527067838079,1654.7311300858296,445270.5876052946
0.75,310,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,341,812.4301470612194,8641.743728434461,1733.7768720320341,500441.5924803579
0.75,830,1414.9663748747835,8893.14014408779,1800.2761903593807,467377.51756480953
0.75,107,1737.0324684917641,10441.152519670906,2196.4125917955507,518175.7278171203
0.75,123,1906.8814416532591,10586.713537760119,2465.0988566427313,508044.73378356616
0.75,463,1443.0841721232377,6554.368881250927,1789.0189902019551,479956.6406290841
0.75,254,1395.8679599990442,7778.612917177271,2031.0817755523126,575068.5841657552
0.75,901,1566.922838221914,7723.123734273006,1729.7136040071086,524737.538719026
0.75,179,1391.9587284008117,7909.4476292334275,2031.3892805365967,568366.3727945583
0.75,700,2227.8557851062,16350.632284584997,1869.6418219558275,514526.38424947276
0.75,261,1388.9264675040758,8242.92193779945,2032.080566732121,551763.648327844
0.75,1065,1072.2195526922978,9542.757043706166,2037.4656202425535,581123.2566500541
0.75,342,701.3225002638594,8602.65827408935,1734.5506696539253,505460.4358940905
0.75,36,5436.881267247367,15137.290261977207,1268.5944288128924,356978.3099607094
0.75,620,1826.4163289996309,11235.976704788456,2543.500895823321,567527.2199337739
0.75,210,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,779,1202.5212496879894,7083.169723076535,1775.9230114829388,551526.0397254004
0.75,128,1401.1616620815744,7634.6724161787915,2029.6521000433377,582272.6208105745
0.75,737,1862.580239229986,10678.206829843395,2115.035631508394,524410.1784561748
0.75,877,2009.1213947357155,7817.150228239804,1664.1356296973731,449648.9543950353
0.75,534,1555.5379977331254,8154.093375247974,2043.135512622514,520817.32327036303
0.75,895,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,663,1134.9210063996777,7942.723092300639,1793.5704230568172,532771.2825212143
0.75,475,1437.7788116236934,6839.697493951913,1792.6695706119222,475695.6446957175
0.75,1031,1455.4297304993574,9657.332218999394,2160.704983212591,549631.9287497217
0.75,445,1446.8432492889438,6436.767468380413,1784.932383684646,481067.6079678756
0.75,7,2227.1570597536042,8379.410047111593,1810.054529292855,536849.8333528904
0.75,278,1391.0175578358376,8338.545937256808,2034.2765356806358,547432.0515973169
0.75,836,1346.057877577442,8935.301902906056,2052.875724979953,600986.4098210193
0.75,962,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,890,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,969,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,450,1555.5379977331254,8154.093375247974,2043.135512622514,520817.32327036303
0.75,631,1630.4007478829976,9288.158973865056,1856.5520444641106,493824.5288815863
0.75,601,1354.325859826543,8919.669805650703,2106.1793319139697,623083.7904886031
0.75,651,1132.6144640416228,8190.337891277354,1793.1901520620813,524617.7520203114
0.75,551,1428.976020667073,9558.924387442117,1855.6665177329626,445293.00731984945
0.75,578,1298.6537513537683,7786.504362873979,1875.9209217790544,473022.8185822593
0.75,306,1401.1616620815744,7634.6724161787915,2029.6521000433377,582272.6208105745
0.75,420,1452.1215700411485,7178.483740616367,1790.3702635302193,468147.83902079397
0.75,202,1391.0175578358376,8338.545937256808,2034.2765356806358,547432.0515973169
0.75,1,2261.933634645584,7924.658940727421,1802.5149486860864,552092.2423816675
0.75,899,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,673,1450.1257801791426,10349.83208005007,2049.6941469025082,542101.454975271
0.75,1037,1423.986839607564,9638.30384106,2115.9059874937384,550699.8734380819
0.75,697,1885.837278989692,10903.104474593725,2091.78616431017,524026.14623094304
0.75,623,8804.43025112513,33314.424924476145,1840.3155358168028,544914.3141964879
